INFO 2026-03-04 22:46:01,799 Watching for file changes with StatReloader
DEBUG 2026-03-04 22:46:01,963 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1772634849.7864466
DEBUG 2026-03-04 22:46:01,963 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1772634849.0399144
DEBUG 2026-03-04 22:46:01,963 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\pkgutil.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\_colorize.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\pickle.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\mypython3\myenv01\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1772634846.6296184
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1772634849.698517
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\dis.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\files\images.py first seen with mtime 1772634849.698517
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\encodings\__init__.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\functools.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\re\__init__.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\mypython3\myenv01\Lib\site-packages\_virtualenv.py first seen with mtime 1772634514.7796512
DEBUG 2026-03-04 22:46:01,964 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\urls\base.py first seen with mtime 1772634849.9130118
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\mypython3\myenv01\Lib\site-packages\sqlparse\filters\__init__.py first seen with mtime 1772634846.631629
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\http\cookie.py first seen with mtime 1772634849.875795
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1772634849.9171333
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1772634848.098931
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1772634849.8047314
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1772634849.9027963
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\numbers.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1772634847.5442152
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1772634848.285614
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1772634847.922356
DEBUG 2026-03-04 22:46:01,965 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\email\mime\base.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1772634849.698517
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\ipaddress.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\decimal.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\encodings\aliases.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\mypython3\myenv01\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1772634846.631629
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\urllib\parse.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\tokenize.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1772634847.922356
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\views\generic\list.py first seen with mtime 1772634849.9539661
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1772634849.7864466
DEBUG 2026-03-04 22:46:01,966 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\asyncio\windows_utils.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,967 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1772634849.6965086
DEBUG 2026-03-04 22:46:01,967 File C:\Users\User\AppData\Local\Programs\Python\Python314\DLLs\_zstd.pyd first seen with mtime 1770111166.0
DEBUG 2026-03-04 22:46:01,967 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1772634849.7381406
DEBUG 2026-03-04 22:46:01,967 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1772634847.5442152
DEBUG 2026-03-04 22:46:01,967 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\email\mime\nonmultipart.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,967 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\models\query.py first seen with mtime 1772634849.7982578
DEBUG 2026-03-04 22:46:01,967 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\platform.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,967 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1772634849.9407446
DEBUG 2026-03-04 22:46:01,967 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1772634847.5442152
DEBUG 2026-03-04 22:46:01,967 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\asyncio\selector_events.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1772634848.285614
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\asyncio\taskgroups.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1772634849.675925
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\admin\templatetags\admin_list.py first seen with mtime 1772634847.922356
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\auth\middleware.py first seen with mtime 1772634848.097927
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\email\_policybase.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1772634849.808597
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\copyreg.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1772634849.9237957
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1772634849.7044418
DEBUG 2026-03-04 22:46:01,968 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\email\charset.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,969 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\wsgiref\simple_server.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,969 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1772634849.336957
DEBUG 2026-03-04 22:46:01,969 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1772634849.6706386
DEBUG 2026-03-04 22:46:01,969 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\models\fields\related_descriptors.py first seen with mtime 1772634849.807497
DEBUG 2026-03-04 22:46:01,969 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\logging\config.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,969 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\hmac.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,969 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\middleware\security.py first seen with mtime 1772634849.885346
DEBUG 2026-03-04 22:46:01,969 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\pathlib\_os.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,969 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\template\__init__.py first seen with mtime 1772634849.8924718
DEBUG 2026-03-04 22:46:01,969 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\email\_encoded_words.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,970 File C:\Users\User\mypython3\myenv01\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1772634846.6296184
DEBUG 2026-03-04 22:46:01,970 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\sessions\backends\__init__.py first seen with mtime 1772634849.336957
DEBUG 2026-03-04 22:46:01,970 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\forms\__init__.py first seen with mtime 1772634849.8213093
DEBUG 2026-03-04 22:46:01,970 File C:\Users\User\mypython3\myenv01\Lib\site-packages\sqlparse\engine\grouping.py first seen with mtime 1772634846.630624
DEBUG 2026-03-04 22:46:01,970 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\backends\sqlite3\schema.py first seen with mtime 1772634849.7787826
DEBUG 2026-03-04 22:46:01,970 File C:\Users\User\mypython3\myenv01\Lib\site-packages\asgiref\__init__.py first seen with mtime 1772634847.0962882
DEBUG 2026-03-04 22:46:01,970 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1772634849.9407446
DEBUG 2026-03-04 22:46:01,970 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\encodings\utf_8.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,971 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\gzip.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,971 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\utils\tree.py first seen with mtime 1772634849.9396927
DEBUG 2026-03-04 22:46:01,971 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\lzma.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,971 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1772634848.095827
DEBUG 2026-03-04 22:46:01,971 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\email\mime\__init__.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,971 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\asyncio\streams.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,971 File C:\Users\User\mypython3\myenv01\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1772634846.6336472
DEBUG 2026-03-04 22:46:01,971 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\string\__init__.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,971 File C:\Users\User\mypython3\hello_Lyu\settings.py first seen with mtime 1772635560.888575
DEBUG 2026-03-04 22:46:01,972 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\migrations\state.py first seen with mtime 1772634849.7864466
DEBUG 2026-03-04 22:46:01,972 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\template\loader.py first seen with mtime 1772634849.8973937
DEBUG 2026-03-04 22:46:01,972 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\zoneinfo\_tzpath.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,972 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\heapq.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,972 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\pathlib\__init__.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,972 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\utils\cache.py first seen with mtime 1772634849.9204643
DEBUG 2026-03-04 22:46:01,972 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\utils\html.py first seen with mtime 1772634849.9312532
DEBUG 2026-03-04 22:46:01,972 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\__init__.py first seen with mtime 1772634847.3031604
DEBUG 2026-03-04 22:46:01,972 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\utils\translation\trans_real.py first seen with mtime 1772634849.9437034
DEBUG 2026-03-04 22:46:01,972 File C:\Users\User\mypython3\myenv01\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1772634846.6275196
DEBUG 2026-03-04 22:46:01,973 File C:\Users\User\mypython3\myenv01\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1772634847.0962882
DEBUG 2026-03-04 22:46:01,973 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\__init__.py first seen with mtime 1772634849.675925
DEBUG 2026-03-04 22:46:01,973 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1772634849.9498608
DEBUG 2026-03-04 22:46:01,973 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\files\base.py first seen with mtime 1772634849.698517
DEBUG 2026-03-04 22:46:01,973 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\asyncio\coroutines.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,973 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\email\__init__.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,973 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1772634849.808597
DEBUG 2026-03-04 22:46:01,973 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1772634849.7503617
DEBUG 2026-03-04 22:46:01,973 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1772634848.285614
DEBUG 2026-03-04 22:46:01,973 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\asyncio\proactor_events.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\datetime.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\views\generic\dates.py first seen with mtime 1772634849.9539661
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\apps\config.py first seen with mtime 1772634847.3031604
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\token.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\contenttypes\forms.py first seen with mtime 1772634848.285614
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\checks\urls.py first seen with mtime 1772634849.6945002
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1772634849.8142955
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\encodings\_win_cp_codecs.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1772634847.5442152
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\asyncio\base_events.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,974 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\signing.py first seen with mtime 1772634849.6828806
DEBUG 2026-03-04 22:46:01,975 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\ctypes\__init__.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,975 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1772634847.3031604
DEBUG 2026-03-04 22:46:01,975 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\template\engine.py first seen with mtime 1772634849.8960073
DEBUG 2026-03-04 22:46:01,975 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1772634848.268417
DEBUG 2026-03-04 22:46:01,975 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\html\parser.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,975 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\models\functions\json.py first seen with mtime 1772634849.808597
DEBUG 2026-03-04 22:46:01,975 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\migrations\operations\base.py first seen with mtime 1772634849.7864466
DEBUG 2026-03-04 22:46:01,975 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\files\storage\mixins.py first seen with mtime 1772634849.7065506
DEBUG 2026-03-04 22:46:01,976 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\email\feedparser.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,976 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\utils\timezone.py first seen with mtime 1772634849.9378617
DEBUG 2026-03-04 22:46:01,976 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\backends\sqlite3\features.py first seen with mtime 1772634849.774464
DEBUG 2026-03-04 22:46:01,976 File C:\Users\User\AppData\Local\Programs\Python\Python314\DLLs\_socket.pyd first seen with mtime 1770111164.0
DEBUG 2026-03-04 22:46:01,976 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\admin\templatetags\base.py first seen with mtime 1772634847.922356
DEBUG 2026-03-04 22:46:01,976 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1772634849.3333015
DEBUG 2026-03-04 22:46:01,976 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\multiprocessing\reduction.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,976 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1772634848.0930436
DEBUG 2026-03-04 22:46:01,976 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\threading.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\http\response.py first seen with mtime 1772634849.8800993
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1772634849.675925
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1772634849.9069636
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\copy.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\management\commands\runserver.py first seen with mtime 1772634849.7268982
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\AppData\Local\Programs\Python\Python314\Lib\secrets.py first seen with mtime 1770111116.0
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1772634847.5442152
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1772634849.796681
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\transaction.py first seen with mtime 1772634849.7414985
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1772634849.6934686
DEBUG 2026-03-04 22:46:01,977 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\db\__init__.py first seen with mtime 1772634849.7414985
DEBUG 2026-03-04 22:46:01,978 File C:\Users\User\mypython3\myenv01\Lib\site-packages\django\utils\decorators.py first seen with mtime 1772634849.9265313
